"@timestamp","source.ip","source.port","source.packets","source.bytes","destination.ip","destination.port","destination.packets","destination.bytes","network.bytes","network.transport","event.duration","network.packets"
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,662",2,144,"10.0.22.101","13,002",1,76,220,tcp,"203,872",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,828",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,234,887",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,828",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,116,204",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,666",12,"2,578","10.0.22.101","13,002",12,"1,326","3,904",tcp,"1,289,709",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,666",6,"1,289","10.0.22.101","13,002",6,663,"1,952",tcp,"1,153,786",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,832",4,288,"10.0.22.101","13,003",2,152,440,tcp,"245,540",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,832",2,144,"10.0.22.101","13,003",1,76,220,tcp,"199,388",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,434",4,288,"10.0.22.101","13,004",2,152,440,tcp,"218,154",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,434",2,144,"10.0.22.101","13,004",1,76,220,tcp,"178,971",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,618",4,288,"10.0.22.101","13,005",2,152,440,tcp,"254,446",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,618",2,144,"10.0.22.101","13,005",1,76,220,tcp,"230,559",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,674",12,"2,572","10.0.22.101","13,002",10,"1,190","3,762",tcp,"1,167,802",22
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,674",6,"1,286","10.0.22.101","13,002",5,595,"1,881",tcp,"1,135,733",11
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,608",4,288,"10.0.22.101","13,006",2,152,440,tcp,"216,638",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,608",2,144,"10.0.22.101","13,006",1,76,220,tcp,"176,723",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","44,972",4,288,"10.0.22.101","13,001",2,152,440,tcp,"274,443",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","44,972",2,144,"10.0.22.101","13,001",1,76,220,tcp,"209,761",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,680",4,288,"10.0.22.101","13,002",2,152,440,tcp,"250,945",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,680",2,144,"10.0.22.101","13,002",1,76,220,tcp,"218,787",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,846",4,288,"10.0.22.101","13,003",2,152,440,tcp,"264,075",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,846",2,144,"10.0.22.101","13,003",1,76,220,tcp,"230,717",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,448",4,288,"10.0.22.101","13,004",2,152,440,tcp,"285,995",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,448",2,144,"10.0.22.101","13,004",1,76,220,tcp,"196,332",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,632",4,288,"10.0.22.101","13,005",2,152,440,tcp,"239,162",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,632",2,144,"10.0.22.101","13,005",1,76,220,tcp,"203,580",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,620",4,288,"10.0.22.101","13,006",2,152,440,tcp,"270,072",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,620",2,144,"10.0.22.101","13,006",1,76,220,tcp,"227,706",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","44,984",4,288,"10.0.22.101","13,001",2,152,440,tcp,"268,506",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","44,984",2,144,"10.0.22.101","13,001",1,76,220,tcp,"209,644",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,692",4,288,"10.0.22.101","13,002",2,152,440,tcp,"224,137",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,692",2,144,"10.0.22.101","13,002",1,76,220,tcp,"204,962",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,694",12,"2,572","10.0.22.101","13,002",10,"1,190","3,762",tcp,"1,250,323",22
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,694",6,"1,286","10.0.22.101","13,002",5,595,"1,881",tcp,"1,189,389",11
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,860",4,288,"10.0.22.101","13,003",2,152,440,tcp,"253,170",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,860",2,144,"10.0.22.101","13,003",1,76,220,tcp,"194,175",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,462",4,288,"10.0.22.101","13,004",2,152,440,tcp,"264,863",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,462",2,144,"10.0.22.101","13,004",1,76,220,tcp,"202,034",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,646",4,288,"10.0.22.101","13,005",2,152,440,tcp,"240,750",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,646",2,144,"10.0.22.101","13,005",1,76,220,tcp,"195,163",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,702",12,"2,576","10.0.22.101","13,002",12,"1,326","3,902",tcp,"1,324,945",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,702",6,"1,288","10.0.22.101","13,002",6,663,"1,951",tcp,"1,197,443",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,636",4,288,"10.0.22.101","13,006",2,152,440,tcp,"233,631",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,636",2,144,"10.0.22.101","13,006",1,76,220,tcp,"202,015",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,000",4,288,"10.0.22.101","13,001",2,152,440,tcp,"274,091",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,000",2,144,"10.0.22.101","13,001",1,76,220,tcp,"207,023",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,708",4,288,"10.0.22.101","13,002",2,152,440,tcp,"245,667",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,708",2,144,"10.0.22.101","13,002",1,76,220,tcp,"195,164",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,874",4,288,"10.0.22.101","13,003",2,152,440,tcp,"516,820",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,874",2,144,"10.0.22.101","13,003",1,76,220,tcp,"481,471",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,476",4,288,"10.0.22.101","13,004",2,152,440,tcp,"305,708",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,476",2,144,"10.0.22.101","13,004",1,76,220,tcp,"240,978",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,660",4,288,"10.0.22.101","13,005",2,152,440,tcp,"216,221",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,660",2,144,"10.0.22.101","13,005",1,76,220,tcp,"179,287",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,648",4,288,"10.0.22.101","13,006",2,152,440,tcp,"222,077",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,648",2,144,"10.0.22.101","13,006",1,76,220,tcp,"190,792",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,012",4,288,"10.0.22.101","13,001",2,152,440,tcp,"222,641",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,012",2,144,"10.0.22.101","13,001",1,76,220,tcp,"191,391",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,720",4,288,"10.0.22.101","13,002",2,152,440,tcp,"266,686",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,720",2,144,"10.0.22.101","13,002",1,76,220,tcp,"226,076",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,722",12,"2,570","10.0.22.101","13,002",12,"1,326","3,896",tcp,"1,265,359",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,722",6,"1,285","10.0.22.101","13,002",6,663,"1,948",tcp,"1,127,707",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,888",4,288,"10.0.22.101","13,003",2,152,440,tcp,"239,045",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,888",2,144,"10.0.22.101","13,003",1,76,220,tcp,"194,187",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,490",4,288,"10.0.22.101","13,004",2,152,440,tcp,"227,074",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,490",2,144,"10.0.22.101","13,004",1,76,220,tcp,"194,166",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,674",4,288,"10.0.22.101","13,005",2,152,440,tcp,"269,289",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,674",2,144,"10.0.22.101","13,005",1,76,220,tcp,"225,688",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,662",4,288,"10.0.22.101","13,006",2,152,440,tcp,"262,956",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,662",2,144,"10.0.22.101","13,006",1,76,220,tcp,"221,003",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,026",4,288,"10.0.22.101","13,001",2,152,440,tcp,"247,195",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,026",2,144,"10.0.22.101","13,001",1,76,220,tcp,"200,696",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,734",4,288,"10.0.22.101","13,002",2,152,440,tcp,"281,330",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,734",2,144,"10.0.22.101","13,002",1,76,220,tcp,"241,375",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,900",4,288,"10.0.22.101","13,003",2,152,440,tcp,"248,168",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,900",2,144,"10.0.22.101","13,003",1,76,220,tcp,"190,757",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,502",4,288,"10.0.22.101","13,004",2,152,440,tcp,"219,239",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,502",2,144,"10.0.22.101","13,004",1,76,220,tcp,"190,814",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,686",4,288,"10.0.22.101","13,005",2,152,440,tcp,"283,329",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,686",2,144,"10.0.22.101","13,005",1,76,220,tcp,"213,974",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,674",4,288,"10.0.22.101","13,006",2,152,440,tcp,"240,156",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,674",2,144,"10.0.22.101","13,006",1,76,220,tcp,"182,002",3
"Jan 23, 2020 @ 14:28:40.002","185.153.198.211","40,208",2,112,"10.0.12.101","63,389",1,56,168,tcp,"1,039,685",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,038",4,288,"10.0.22.101","13,001",2,152,440,tcp,"247,105",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,038",2,144,"10.0.22.101","13,001",1,76,220,tcp,"193,511",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,746",4,288,"10.0.22.101","13,002",2,152,440,tcp,"229,756",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,746",2,144,"10.0.22.101","13,002",1,76,220,tcp,"206,972",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,748",12,"2,576","10.0.22.101","13,002",12,"1,326","3,902",tcp,"1,359,645",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,748",6,"1,288","10.0.22.101","13,002",6,663,"1,951",tcp,"1,211,691",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,914",4,288,"10.0.22.101","13,003",2,152,440,tcp,"232,804",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,914",2,144,"10.0.22.101","13,003",1,76,220,tcp,"202,240",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,516",4,288,"10.0.22.101","13,004",2,152,440,tcp,"228,276",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,516",2,144,"10.0.22.101","13,004",1,76,220,tcp,"209,397",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,700",4,288,"10.0.22.101","13,005",2,152,440,tcp,"282,540",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,700",2,144,"10.0.22.101","13,005",1,76,220,tcp,"206,484",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,688",4,288,"10.0.22.101","13,006",2,152,440,tcp,"287,696",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,688",2,144,"10.0.22.101","13,006",1,76,220,tcp,"244,904",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,052",4,288,"10.0.22.101","13,001",2,152,440,tcp,"228,410",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,052",2,144,"10.0.22.101","13,001",1,76,220,tcp,"195,536",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,760",4,288,"10.0.22.101","13,002",2,152,440,tcp,"259,292",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,760",2,144,"10.0.22.101","13,002",1,76,220,tcp,"202,306",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,762",12,"2,572","10.0.22.101","13,002",12,"1,326","3,898",tcp,"1,694,716",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,762",6,"1,286","10.0.22.101","13,002",6,663,"1,949",tcp,"1,533,320",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,928",4,288,"10.0.22.101","13,003",2,152,440,tcp,"236,649",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,928",2,144,"10.0.22.101","13,003",1,76,220,tcp,"191,083",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,530",4,288,"10.0.22.101","13,004",2,152,440,tcp,"237,923",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,530",2,144,"10.0.22.101","13,004",1,76,220,tcp,"190,509",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,714",4,288,"10.0.22.101","13,005",2,152,440,tcp,"293,638",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,714",2,144,"10.0.22.101","13,005",1,76,220,tcp,"229,289",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,702",4,288,"10.0.22.101","13,006",2,152,440,tcp,"280,390",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,702",2,144,"10.0.22.101","13,006",1,76,220,tcp,"210,806",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,066",12,"1,410","10.0.22.101","13,001",12,"1,146","2,556",tcp,"1,692,476",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,066",6,705,"10.0.22.101","13,001",6,573,"1,278",tcp,"1,540,481",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,068",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"2,253,280",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,068",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"2,121,354",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,070",4,288,"10.0.22.101","13,001",2,152,440,tcp,"236,552",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,070",2,144,"10.0.22.101","13,001",1,76,220,tcp,"209,972",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,942",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,122,860",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,942",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,006,941",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,780",12,"2,578","10.0.22.101","13,002",12,"1,326","3,904",tcp,"499,731,240",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,780",6,"1,289","10.0.22.101","13,002",6,663,"1,952",tcp,"499,601,781",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,782",4,288,"10.0.22.101","13,002",2,152,440,tcp,"246,961",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,782",2,144,"10.0.22.101","13,002",1,76,220,tcp,"196,512",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,948",4,288,"10.0.22.101","13,003",2,152,440,tcp,"241,759",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,948",2,144,"10.0.22.101","13,003",1,76,220,tcp,"216,348",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,550",4,288,"10.0.22.101","13,004",2,152,440,tcp,"238,220",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,550",2,144,"10.0.22.101","13,004",1,76,220,tcp,"211,959",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,734",4,288,"10.0.22.101","13,005",2,152,440,tcp,"260,846",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,734",2,144,"10.0.22.101","13,005",1,76,220,tcp,"201,517",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,722",4,288,"10.0.22.101","13,006",2,152,440,tcp,"254,428",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,722",2,144,"10.0.22.101","13,006",1,76,220,tcp,"196,835",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,086",4,288,"10.0.22.101","13,001",2,152,440,tcp,"244,687",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,086",2,144,"10.0.22.101","13,001",1,76,220,tcp,"224,828",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,794",4,288,"10.0.22.101","13,002",2,152,440,tcp,"271,185",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,794",2,144,"10.0.22.101","13,002",1,76,220,tcp,"230,102",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,960",4,288,"10.0.22.101","13,003",2,152,440,tcp,"242,702",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,960",2,144,"10.0.22.101","13,003",1,76,220,tcp,"216,356",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,562",4,288,"10.0.22.101","13,004",2,152,440,tcp,"241,115",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,562",2,144,"10.0.22.101","13,004",1,76,220,tcp,"203,382",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,800",12,"2,570","10.0.22.101","13,002",12,"1,326","3,896",tcp,"1,344,459",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,800",6,"1,285","10.0.22.101","13,002",6,663,"1,948",tcp,"1,224,986",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,748",4,288,"10.0.22.101","13,005",2,152,440,tcp,"269,677",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,748",2,144,"10.0.22.101","13,005",1,76,220,tcp,"226,956",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,736",4,288,"10.0.22.101","13,006",2,152,440,tcp,"241,532",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,736",2,144,"10.0.22.101","13,006",1,76,220,tcp,"194,727",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,100",4,288,"10.0.22.101","13,001",2,152,440,tcp,"242,000",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,100",2,144,"10.0.22.101","13,001",1,76,220,tcp,"191,562",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,808",4,288,"10.0.22.101","13,002",2,152,440,tcp,"275,742",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,808",2,144,"10.0.22.101","13,002",1,76,220,tcp,"233,344",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,974",4,288,"10.0.22.101","13,003",2,152,440,tcp,"234,280",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,974",2,144,"10.0.22.101","13,003",1,76,220,tcp,"190,892",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,576",4,288,"10.0.22.101","13,004",2,152,440,tcp,"239,743",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,576",2,144,"10.0.22.101","13,004",1,76,220,tcp,"179,935",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,760",4,288,"10.0.22.101","13,005",2,152,440,tcp,"226,520",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,760",2,144,"10.0.22.101","13,005",1,76,220,tcp,"182,420",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,748",4,288,"10.0.22.101","13,006",2,152,440,tcp,"218,242",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,748",2,144,"10.0.22.101","13,006",1,76,220,tcp,"178,520",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,112",4,288,"10.0.22.101","13,001",2,152,440,tcp,"232,710",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,112",2,144,"10.0.22.101","13,001",1,76,220,tcp,"203,477",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,820",4,288,"10.0.22.101","13,002",2,152,440,tcp,"231,294",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,820",2,144,"10.0.22.101","13,002",1,76,220,tcp,"195,162",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,986",4,288,"10.0.22.101","13,003",2,152,440,tcp,"267,594",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,986",2,144,"10.0.22.101","13,003",1,76,220,tcp,"229,808",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,588",4,288,"10.0.22.101","13,004",2,152,440,tcp,"204,024",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,588",2,144,"10.0.22.101","13,004",1,76,220,tcp,"175,116",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,772",4,288,"10.0.22.101","13,005",2,152,440,tcp,"261,007",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,772",2,144,"10.0.22.101","13,005",1,76,220,tcp,"193,798",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,760",4,288,"10.0.22.101","13,006",2,152,440,tcp,"254,350",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,760",2,144,"10.0.22.101","13,006",1,76,220,tcp,"200,177",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,124",4,288,"10.0.22.101","13,001",2,152,440,tcp,"224,011",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,124",2,144,"10.0.22.101","13,001",1,76,220,tcp,"208,343",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,832",12,"2,570","10.0.22.101","13,002",12,"1,326","3,896",tcp,"1,390,143",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,832",6,"1,285","10.0.22.101","13,002",6,663,"1,948",tcp,"1,254,783",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,834",4,288,"10.0.22.101","13,002",2,152,440,tcp,"245,804",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,834",2,144,"10.0.22.101","13,002",1,76,220,tcp,"196,388",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","41,000",4,288,"10.0.22.101","13,003",2,152,440,tcp,"259,619",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","41,000",2,144,"10.0.22.101","13,003",1,76,220,tcp,"204,442",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,602",4,288,"10.0.22.101","13,004",2,152,440,tcp,"254,157",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,602",2,144,"10.0.22.101","13,004",1,76,220,tcp,"206,431",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,134",12,"1,410","10.0.22.101","13,001",12,"1,146","2,556",tcp,"1,291,071",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,134",6,705,"10.0.22.101","13,001",6,573,"1,278",tcp,"1,158,350",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,136",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"508,507,454",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,136",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"508,388,878",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,790",4,288,"10.0.22.101","13,005",2,152,440,tcp,"227,125",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,790",2,144,"10.0.22.101","13,005",1,76,220,tcp,"207,447",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","41,010",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,266,747",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","41,010",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,133,295",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,848",12,"2,578","10.0.22.101","13,002",12,"1,326","3,904",tcp,"1,683,819",24
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,848",6,"1,289","10.0.22.101","13,002",6,663,"1,952",tcp,"1,552,896",12
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","40,782",4,288,"10.0.22.101","13,006",2,152,440,tcp,"524,953",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","40,782",2,144,"10.0.22.101","13,006",1,76,220,tcp,"499,233",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","45,146",4,288,"10.0.22.101","13,001",2,152,440,tcp,"209,967",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","45,146",2,144,"10.0.22.101","13,001",1,76,220,tcp,"180,151",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","54,854",4,288,"10.0.22.101","13,002",2,152,440,tcp,"419,102",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","54,854",2,144,"10.0.22.101","13,002",1,76,220,tcp,"265,316",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","41,020",4,288,"10.0.22.101","13,003",2,152,440,tcp,"258,216",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","41,020",2,144,"10.0.22.101","13,003",1,76,220,tcp,"198,850",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","37,622",4,288,"10.0.22.101","13,004",2,152,440,tcp,"232,180",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","37,622",2,144,"10.0.22.101","13,004",1,76,220,tcp,"201,127",3
"Jan 23, 2020 @ 14:28:40.002","192.168.4.10","47,806",4,288,"10.0.22.101","13,005",2,152,440,tcp,"274,426",6
"Jan 23, 2020 @ 14:28:40.002","10.0.12.101","47,806",2,144,"10.0.22.101","13,005",1,76,220,tcp,"193,919",3
